ID,transcription
projects/voice-clonning-b3160/databases/(default)/documents/Users/Isj6Hk6lvhQmvLyz4ogCbjhBJZ32/Recordings/HcMpg7aDgbRgkCUHP3UF,یا رہا ہے کہ آپ ایڈمیشن کب لے رہے ہیں؟ جلدی مجھے بتاؤ نا انجینئرنگ پیڈ چوز کیا ہے یا کومرس چوز کیا ہے؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/dDDWikj0P7k58XxBx5ig,یہ جو عمران خان ہے یہ بہت چور ہے چور کی اولاد ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/5ohHPiw9JJW7Oa7KoS2hsKZs8pR2/Recordings/PmMChOnFDQo1Cs4Ukse6,یہ دو ٹکے کا جو نیازی ہے ان کا پیچھا چھوڑ دو
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/DRMRZWmg1Na7yuGUgacP,یہ ریکارڈنگ نمبر 3 ہے ، ریکارڈنگ نمبر 1 آیا ہے ، ریکارڈنگ نمبر 2 نہیں آیا ہے ، اس چیز کا انتظار کر رہا ہوں ، شاید پروسیسز نہیں چل رہے ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/8EvP15zHK5JMDzgk2WYC,یہ میرے لئے ایک رسائی ہے جب ہم صبح کو سرور پر ساری کیوریس ڈال دی ہیں تقریباً تین سو پچاس کچھ کیوریس تھی اب دیکھتے ہیں ریسمونس صبح تک ساروں کا پہنچتے ہیں کہ نہیں اور یہ بھی کہ اس کا ریسمونس آیا کہ نہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/b9ZD6KhAO6WZMsCMxSDBxpCjayp1/Recordings/mqX6TF3v1bFpE94VGBh3,یہ وطن تبہارہ ہے، ہم ہے خواہ مخواہ اس میں
projects/voice-clonning-b3160/databases/(default)/documents/Users/NUskwtWZw0XfOz15p6qAue3Ox2r1/Recordings/HuaLudl9Z84jyHqCDNuP,یہاں سب حکومت ہیں کریں تو کریں کیا بولیں تو بولیں کیا
projects/voice-clonning-b3160/databases/(default)/documents/Users/NUskwtWZw0XfOz15p6qAue3Ox2r1/Recordings/C6xvj50NgZTsrRmmnz8z,یہاں سوکھو مرے گا کرے تو کرے کیا بولے تو بولے کیا
projects/voice-clonning-b3160/databases/(default)/documents/Users/x98SZNBTD1YVLFSCm4se7FEsTMQ2/Recordings/QQ1CKYipmaaOwWWnmxAh,یہاں کرو
projects/voice-clonning-b3160/databases/(default)/documents/Users/bwzBlCXoEFg4Ur43NvGjkpe4psO2/Recordings/eAqWw5p4ToKvsqM6LVyc,یو همه پداحفیز دم رزد بده جی اول حکاب جڑاوائن شی و جگ کلا جوڑ کو کنه هم بباین اوطاوی مو زیود نازیود تینشون پدا بندید. پوکو خواه. دیر ساخت حفایی ہو حدای در آهم پوکو.
projects/voice-clonning-b3160/databases/(default)/documents/Users/awwCNtHVmEXahsGEGxR52kLFKbW2/Recordings/G9DaW0b1N2ln0EimeZ9n,अगर यही लिए चाहिए जाने के लिए हमने लिए प्रश्मान करते हैं।
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/eXWtit5S3wZmdf8e53oK,अच्छा अब क्यू में डाला है अब देखते हैं क्यू का कैसा चलता है कोड कोड तो हम चला ही जा रहे हैं
projects/voice-clonning-b3160/databases/(default)/documents/Users/1sk4e9snygPsusH5Wsam5NZ5e5J3/Recordings/CQv8CXNYQXo9RpocUhsh,अड्मिन बात तो सुनुना आगे से हसी जारे हो हसी जारे हो मुझे नहीं समझ जारी इसमें कोई हसने वाली बात है क्राश तो किसी पर भी क्राशा आ जाता है
projects/voice-clonning-b3160/databases/(default)/documents/Users/Sp0NbLfX7dQDxwPw5tzuzYuvovG2/Recordings/FbCkitpCFcuSvLWm66Yu,अपने प्रशेश्याद के लिए प्रशेश्याद करने के लिए प्रशेश्याद कर दो ज़िनार।
projects/voice-clonning-b3160/databases/(default)/documents/Users/g7pwb2poNsQaXqb9Oc0ftKVG7rF2/Recordings/5QNmhow5uhsaSAgwlzSL,अब तो आदद सी है अब तो आदद सी है मुझे गो
projects/voice-clonning-b3160/databases/(default)/documents/Users/26D2J43M38T6lhyIXVkBHWk9CX22/Recordings/lOnhgbIKDvo9ANAGvBXt,अब बुरे रह पड़ो
projects/voice-clonning-b3160/databases/(default)/documents/Users/wPNCkPCGuZgYapkJp7tkGOav0U72/Recordings/f6vLA0rn43FMkGtejWob,अमारा ते पापा से डर है
projects/voice-clonning-b3160/databases/(default)/documents/Users/57Qfqm2c50X5Vj3odmow3iVSHnn1/Recordings/zHEZuqX6ICfvx78rNFNn,अरे रंडी का बच्चे तेरी मा के चीज़
projects/voice-clonning-b3160/databases/(default)/documents/Users/N6rErvE0otP1hZdrvVJBO7tYDej1/Recordings/BsPr7tyjxxN6DG5mGgBT,अलगव मैं तुम्हारी फुदी चीर के उसमें लन गुशा के तेल से मारिश करके चोट चोट के बचे करवां
projects/voice-clonning-b3160/databases/(default)/documents/Users/4WHufDMppqQVKUfxMLj64HfQ7Ly2/Recordings/aLd9ZTSG3EpflWKAmy40,अलो अलो ओ केड़े हैं
projects/voice-clonning-b3160/databases/(default)/documents/Users/N6rErvE0otP1hZdrvVJBO7tYDej1/Recordings/AHtPdYgdUIrqqeU8dRis,अलो जानू क्या कर रहे हो आप ठीक हो तक गई थी आपकी आद आ रही है
projects/voice-clonning-b3160/databases/(default)/documents/Users/Yw34YAv5bFWcQhKw9ZoFDnEgqVA3/Recordings/lW6Co6Tfkxh7fuLRFCAU,अह ही पासी बनी इसल politiques abraha
projects/voice-clonning-b3160/databases/(default)/documents/Users/GhgUJjip5caoNN9Rf2GWdL8oKZG3/Recordings/25cw2V0Ump54GHlco8jk,आ यूसफ कैसे हो ठीक हो यार वो पिड़ी वाले जो तुम्हारा दोस्ट है जो तुम्हारी उनिवरिस्ट्री में पढ़ता है उसका यार नमबर तो बेजो यार काफी दिन हो गए तुम कहा रहे थे बेजूँ मैं तो बेजा नहीं उसका यार नमबर बेजो
projects/voice-clonning-b3160/databases/(default)/documents/Users/1c6S5TEMPASV50DSxnkMgplTVWB2/Recordings/8xtPV1igYLnNq5wzTgFk,आचल की तरह रात ठेली है तेरे सुरमयी आचल की तरह चांद निकला है तुझे ढूणडने पागल की तरह
projects/voice-clonning-b3160/databases/(default)/documents/Users/N6rErvE0otP1hZdrvVJBO7tYDej1/Recordings/Mvtq9LKHa0TxKz3d0Dt0,आज मैं कह रहा शाया रहा था के आर आई लव व्यू
projects/voice-clonning-b3160/databases/(default)/documents/Users/2LxO0DOVu0baGGVfFRFI74WcZSG3/Recordings/qYUFexDu7hKpJWqVySLG,आन उनको एक वाल्स learning के डिए रेते हैं
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/XkJQQjjgnrJluKknv1be,आप पाईजान बेल्ड काट देओ किन्नी दिल आनी होर।
projects/voice-clonning-b3160/databases/(default)/documents/Users/GhgUJjip5caoNN9Rf2GWdL8oKZG3/Recordings/QXt4jnXJc6wGF5uoG2Do,आयूसफ कैसे हूँ ? थीक हूँ ? यार वो पिड़ि वाले जो तुम्हारा दोस्ट है जो तुम्हारी इंविरिस्ट्री में पढ़ता है उसका यार नमबर तो बेज़ो यार काफ़ी दिन हो गये तुम कहाँ रहे थे बेजूँ जा तो तुम कहाँ रहे थे बेजूँ जा तो
projects/voice-clonning-b3160/databases/(default)/documents/Users/83q7tAR18Mb7a80sXudMExsrdEi2/Recordings/vkeDEzqwnHXBNBouheHF,इस और वेस्त मुन्ना है दीदी का कुन्ना
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/ZgiJ4PWWhu1qVduJJuWY,इसके बाद न एक लिंक खोलेगा उस पर क्लिक करेंगे तो आरे सारे मॉडल्स दिख जाएंगे
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/T27pnZQEAFL8fWAr9s4T,इसको आप फ़ोरण डिलिट करें
projects/voice-clonning-b3160/databases/(default)/documents/Users/3x3RBsPe4tM44K5MdRH8rMvWSao1/Recordings/qPMxn3M35sODrgSMjzcb,एक दो तीन चार पांच चीज़ सथ्याट
projects/voice-clonning-b3160/databases/(default)/documents/Users/3x3RBsPe4tM44K5MdRH8rMvWSao1/Recordings/5BHfKpixKPK4xJEIkrdc,एक दो तीन चार पानच चीज सथ आठ
projects/voice-clonning-b3160/databases/(default)/documents/Users/2LxO0DOVu0baGGVfFRFI74WcZSG3/Recordings/rqCdXNwVZnZ4HklaVO3Z,एक राज वाल वाल था।
projects/voice-clonning-b3160/databases/(default)/documents/Users/XM12FUnu9iTCCJ69Flbb37hpsm22/Recordings/ZgiIsV5U56GMcsCPYgiZ,ओ चोदरी किते मर गया है
projects/voice-clonning-b3160/databases/(default)/documents/Users/IKLyTaajIgNEHi5DSSeLZibCX4S2/Recordings/1GRkU9pnU29c3hqYtYv2,औग जड़ते भट हैं मिया साब आपके लिए मैं कुछ भी कर सकती हूँ
projects/voice-clonning-b3160/databases/(default)/documents/Users/Isj6Hk6lvhQmvLyz4ogCbjhBJZ32/Recordings/LoHC1XXvFgeWoUG9YXCu,और जी मुझे अपने सिंदगी में दो चीज़ों से प्यादा है चीज़ी एक लाल वेली और दूसरा अपना चानी भिलावल
projects/voice-clonning-b3160/databases/(default)/documents/Users/ItagAtIznsZh15A7Goxum7p7dSJ2/Recordings/596wp7PyquIsGb0Hu0uv,क्या कर रही हो?
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/1JVjFlnaDBYn9jhevTui,गरीब पूलिस फाला है
projects/voice-clonning-b3160/databases/(default)/documents/Users/kb6xeCRxskbH1pZE8jSE8bt8Aru2/Recordings/jOCY94ZkLKLbPGe3q4ev,जी जुनेज क्या हाल है पर ठीक हूँ
projects/voice-clonning-b3160/databases/(default)/documents/Users/TjQOSSWLHHho2TnTaTnvStJIFJx2/Recordings/BAnfedau36F2jWG8KYZl,जीने देना जीने देना जिन्दगी तू जीने देना
projects/voice-clonning-b3160/databases/(default)/documents/Users/f0mrUWOnInbEt03kYF3BhP3Kkl12/Recordings/XjpTBLbXJvVpm922mno0,तुछे मेने जब से देखा यूग होने ने लगा यूँने
projects/voice-clonning-b3160/databases/(default)/documents/Users/3RvbQVFHZ1TpJ1FmeSsgTjHIyz92/Recordings/fYKbG7XIa9J2JK44NsY2,तू है तो मुझे फिर और क्या चाहिए रक्षा
projects/voice-clonning-b3160/databases/(default)/documents/Users/ripURKW34MQNoZytiNAFI2ggGX33/Recordings/uBMUsWitlOQ3fTpRy2xt,तू है तो मुझे फिर और क्या चाहिए।
projects/voice-clonning-b3160/databases/(default)/documents/Users/N6rErvE0otP1hZdrvVJBO7tYDej1/Recordings/gNrX4jyQS8eIkqqT6wgs,दिल की सलाथे के विरखें जैसे परिंदा कोई
projects/voice-clonning-b3160/databases/(default)/documents/Users/SmPAXIuNoCQRbUVabfvSmmi5eUf2/Recordings/t4EImubnJasSsj0aF1z3,न Whew byrió ocumented
projects/voice-clonning-b3160/databases/(default)/documents/Users/awwCNtHVmEXahsGEGxR52kLFKbW2/Recordings/gbhiTF5293Iz0Pe5FaW4,पर कलतम किस टेम आओगे तके मैं उज़ो सेडिंग कर लूँ
projects/voice-clonning-b3160/databases/(default)/documents/Users/6tyoqAOR3FMEjwQSSs6vdbs89rW2/Recordings/aUopqOFyOZo3IehiIaMM,पर वोला जोंग गया लेकिंग
projects/voice-clonning-b3160/databases/(default)/documents/Users/KoDW8pA7V7fpgyyDo5doHmy9ydD3/Recordings/rhrpn35eY3wA8B1kXS51,पिणाटाऊ मिखाम और पिणाटाऊ के वस्तिम मheen अच्छीök.
projects/voice-clonning-b3160/databases/(default)/documents/Users/kSFNeGigkTcXBvfhGJ5jFNnWt1V2/Recordings/4xB9ui3TFpHnJJ2Nulqk,प्रेम वाल्ड पर चुछ आपको पाई शानी देखे शानी देखे अपने मी देखे जब आप नाज़ेवी बुदो बाद पाई चुछ आपको पाई चुछ आपको पाई चुछ
projects/voice-clonning-b3160/databases/(default)/documents/Users/UrJyJurd1JfC2IZBHdx6A8hB7BT2/Recordings/Wm7nwlXhc5IgIirHwEBy,बाबो तेले सोच लेंगा न? होगा थोड़ा बहुत
projects/voice-clonning-b3160/databases/(default)/documents/Users/KdteayGqniWuYHPa806ErXT252w1/Recordings/ybtQPnTLybgmL21DyUTJ,बोस कर दो यार अपलोड जाके पबलिश कर दो तब करनी है मूड है कोई करने को
projects/voice-clonning-b3160/databases/(default)/documents/Users/O2vmRpJe5dUc4QlcIcYtV8RE3ms1/Recordings/RaPaf2U84aTFV1VYo2VH,मारिया ग्रूप की नफस्याती डड़की है
projects/voice-clonning-b3160/databases/(default)/documents/Users/JGbeOtQEtTQUAQ1H6cCpCrryWsQ2/Recordings/2DMNa4V6tkLgSzFRdKXC,मिरान कुटे मुल्लग का बेडा रक करके चले गया हैं
projects/voice-clonning-b3160/databases/(default)/documents/Users/ZiuNRC4kvsbe3b9pO9dGNR1uvE72/Recordings/ejhf4Sm44hO8A5dq8vrf,मुणा हमाली बुझी गुखसीलर बुझी डड़ पले मुशा सबस पेडा ते हाजूआल
projects/voice-clonning-b3160/databases/(default)/documents/Users/DO1KZmFXhHgEz2IlTntcB22DuWR2/Recordings/fwrU7LHU80SDLTIplGnR,मैं आपकी गल्फरेंड बात कर रही हूँ
projects/voice-clonning-b3160/databases/(default)/documents/Users/KoaS5Xx4JlPkKabsofnsmOz3kAN2/Recordings/YByQT0P9YWDRdotmCGjX,मैं नवाज गंजे की बेटी चोरनी ओ भी चोर मैं भी चोर अमारा चाचा भी चोर अमारे सारी फेमिली शरीफ फेमिली चोर
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/jETMvVJncFvPUvQDWHjY,यह बरादर सिस्टर का खाने में क्या पका है?
projects/voice-clonning-b3160/databases/(default)/documents/Users/GhgUJjip5caoNN9Rf2GWdL8oKZG3/Recordings/NZeQ3eFDsMrhGC7wgwJq,यूसफ कैसे हो ठीक हो यार वो पिर्नी वाले जो तुम्हारा दोस्त है जो तुम्हारी इनिवरिस्ट्री में पढ़ता था उसका यार नमबर तो बेजो यार काफे दिन हो गए तुम कहा रहे थे बेजूँ जो तुम कहा रहे थे बेजूँ जो
projects/voice-clonning-b3160/databases/(default)/documents/Users/O2vmRpJe5dUc4QlcIcYtV8RE3ms1/Recordings/8LXyAbb8IkOAg1gLHNYF,ये ग्रूप के दो लोग नफ्स्याती हैं।
projects/voice-clonning-b3160/databases/(default)/documents/Users/XM12FUnu9iTCCJ69Flbb37hpsm22/Recordings/SnJxpssXHZRGX8sQoktD,ये मेरा मेसेज बिलाल चोदरी बस्ती मलूक वाले के लिए है जिंदगी में कुछ कर लो भोस्डी के
projects/voice-clonning-b3160/databases/(default)/documents/Users/XM12FUnu9iTCCJ69Flbb37hpsm22/Recordings/9HTKY30IWIOmLCApTZUo,ये मेरा मेंसेज भिलाल चोतरी बस्ती मलूक वाले के लिए है कि सबा उसको बहुत याद करती है सबा उसके बच्चे की मा बनने वाली है
projects/voice-clonning-b3160/databases/(default)/documents/Users/1c6S5TEMPASV50DSxnkMgplTVWB2/Recordings/nxvOFQCoZ732kt7Ggney,रात फैली है तेरे सुरमया चल की तरह चांद निकला है तुझे ढूणडने पागल की तरह रात फैली है
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/RaAB2lKt5GRGjKPIIuOi,लہب یہ بابا جی سڑی اوڈیو آگی ہونوے دے کنی دیر چاندی
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/DcuKBaxfMYhPAq0JXng8,लवय फेर अगेन बाबाजी हुनवे दे किनी देर चान दी ओडियो
projects/voice-clonning-b3160/databases/(default)/documents/Users/BsCHc2aO5EUPgw1mP1qs3zXicoA3/Recordings/2ZdJakdQutVbGsVJGKNn,स्ताप इश्क किलि वने शुमलोटी वसगर जमा दगरमैद वजीपकोटी
projects/voice-clonning-b3160/databases/(default)/documents/Users/KoaS5Xx4JlPkKabsofnsmOz3kAN2/Recordings/RKiZCxnhtL0FpOoe9Z5m,हमनबाजायंगे वतं
projects/voice-clonning-b3160/databases/(default)/documents/Users/Bv0rRnunUodkcpyAUrK3qlKT81p2/Recordings/zmCiJ0G7vqmk6kbXdgxT,हलो जड़दी वासे हटो
projects/voice-clonning-b3160/databases/(default)/documents/Users/pPD8Ur5JU4NU6cJ3kM9MhIZaTgG2/Recordings/FoB5CtJpTSNK3FXO3tdB,ਮੈਹੀ ਮੈਹੀ ਮੈਨੁ ਛਲਾ ਪਵਾਦ ਕੀਚ ਮੇੰੀ ਫੋਟੋ ਤੇ
projects/voice-clonning-b3160/databases/(default)/documents/Users/M977m1z2jDO5wMN3H8IlyIvCdj03/Recordings/aZeyXpglXANKyXoSet2g,કંત નાઁ તાને ઒ય્ કાओકે પરૂપે કાносેDS ablude કાओકਿ દને કા मटी।
